1584,-3.565897226,-3.733664513,-17.19794846,-3.425882101,10.8639822,5.647199154,2.405577183,-3.479694366,-5.864181042,-7.653159618,-6.772871494,-7.324641228,-6.152247906,1.252926588,-6.009998798,-5.224988937,-9.950210571,-5.711185455,-7.628702641,-7.036759853,-2.868091345
1608,-2.121665478,-12.13523293,-10.14819717,-6.883336067,9.822485924,5.293965816,4.016622543,-1.577281237,-5.936599255,-7.100063801,-6.978711605,-5.126798153,-11.48106289,2.030970812,-2.927430391,-9.207691193,-6.494188309,-7.373091698,-5.768060684,-6.705263138,-3.285943508
1632,-5.18882513,-11.11356354,-11.2415514,-7.414426327,7.450131416,5.137530327,4.278668404,-0.124045126,-6.706548691,-5.747231007,-6.043397427,-7.783848286,-9.107138634,-0.015267751,-3.440848351,-7.581448555,-5.230310917,-7.360838413,-6.627765179,-5.006706715,-3.305171728
1656,-4.142859459,-14.11017323,-12.74124718,-8.282170296,5.306824207,5.310595989,6.067511082,0.83150512,-6.527109146,-3.473999739,-6.818387508,-7.696860313,-13.6446743,1.363409519,-2.054889679,-6.580944061,-7.397057533,-4.336564541,-6.724434376,-6.742220879,-2.757707834
1680,-6.497844219,-13.35470676,-11.00503349,-4.798344135,-1.86063838,4.993796825,7.120543003,1.974102259,-6.31350565,-4.39800787,-6.88894701,-4.717163563,-15.3193388,0.669866025,-1.768651485,-6.748668671,-6.208023071,-5.680583,-5.801674366,-5.158679485,-3.2782619
1704,-7.697665691,-9.353752136,-15.93260479,-9.07225132,1.100252032,4.364225388,7.549829006,2.852831364,-5.960877895,-3.727158546,-6.432704926,-6.270086288,-14.63626575,-0.345778108,0.13891764,-6.765489101,-6.042895794,-6.163573265,-4.110097885,-6.187907696,-2.86741066
1728,-7.669653893,-9.354606628,-16.0398674,-9.94189167,-0.398202091,4.73732233,7.742217064,3.35440731,-6.627290726,-2.088284492,-5.890938759,-5.238469124,-13.65815544,-2.111252785,-0.408932298,-6.112588882,-6.268285275,-4.652643204,-5.045958042,-4.896735668,-3.255650282
1752,-7.460628986,-14.44990063,-12.85357189,-6.290243626,-3.828480721,4.082210064,7.760914803,3.594849348,-6.130836487,-2.177628756,-5.660781384,-5.150081158,-11.18030739,-3.77132225,-1.16334343,-4.861174107,-6.047311783,-4.583876133,-5.26939106,-5.018311024,-2.735458374
1776,-5.343481064,-15.93154812,-12.62549973,-7.505048752,-3.692162752,3.686271429,7.243785381,3.990748644,-5.274146557,-2.327034473,-4.444056511,-5.171615124,-9.959873199,-4.81348753,-1.725067973,-4.737390995,-6.074522972,-3.677202225,-4.995669365,-5.387457371,-2.727322578
1800,-6.756373882,-11.15997601,-14.97016811,-9.469408989,-2.961083889,3.186263561,6.609891891,2.788784266,-3.995783329,-0.878462911,-4.754790783,-4.475828648,-9.569721222,-4.961466312,-0.82572186,-4.917469978,-5.300152779,-3.733446598,-3.492281199,-5.924214363,-2.646505594
1824,-4.603302479,-12.12188816,-14.70703602,-8.882851601,-4.131350517,1.950516939,6.461191177,3.223359108,-3.119150162,-1.597165823,-4.286254406,-3.891159534,-8.074802399,-4.569180012,-2.770850182,-4.17677927,-5.497545719,-3.233710527,-3.351999283,-6.173499107,-2.648037195
1848,-4.531402588,-13.16781998,-14.71328354,-8.6242733,-4.173585892,1.631089807,6.129963398,3.713396549,-2.191625834,-1.248291612,-4.782100677,-3.675534248,-7.60484457,-5.191906452,-1.810545683,-4.171411514,-4.645395279,-3.928431749,-3.379843235,-5.547059536,-2.591566086
1872,-5.387647152,-10.30941868,-15.1619091,-8.10608387,-5.425634861,1.315295815,5.68345356,4.223931313,-1.883232594,-1.755697489,-3.8578403,-3.619800806,-7.099236965,-5.65745306,-2.459164143,-3.304712772,-4.844367504,-3.844899416,-3.435561419,-5.444058895,-2.577983141
1896,-3.740440845,-10.82359409,-14.85557842,-9.015388489,-4.821660995,1.121641397,5.106302261,4.643456936,-1.016003847,-1.607880235,-4.084583759,-4.013000965,-6.476450443,-5.562012196,-3.005159378,-3.247549534,-5.147828579,-4.090132236,-3.706407785,-5.198779106,-2.615852833
1920,-3.746787071,-11.27833462,-15.5060091,-8.544628143,-4.724619865,1.55378592,4.462690353,5.150927067,-0.484523863,-2.58814621,-3.292853117,-3.828711987,-6.877909184,-6.752198696,-2.890842915,-3.423827887,-4.363553524,-5.978501797,-4.298839569,-3.845775604,-2.697212696
1944,-2.625176668,-8.47977829,-17.91622734,-7.58323431,-5.343295574,1.66073668,3.808198452,5.515068054,1.304767966,-3.367982626,-3.215228081,-5.167917728,-5.969016552,-6.966810226,-3.672483683,-3.072057009,-4.742383957,-6.380400181,-5.632946968,-3.167170763,-2.796485186
1968,-2.560411453,-9.488170624,-15.19345284,-10.67519951,-2.520594597,1.3689152,3.920230865,4.850471973,4.361032009,-4.235980511,-3.858268261,-5.907893181,-7.811752796,-5.580551624,-4.911016941,-2.529184341,-4.198227406,-8.465872765,-5.85085392,-4.251364708,-2.519715309
